bill_id,people_id,position
1870500,16956,5
1870500,18220,11
1870500,20815,7
1870500,20816,1
1870500,20817,15
1870500,22040,4
1870500,22079,9
1870500,23149,6
1870500,23556,10
1870504,11213,5
1870504,11809,1
1870504,11810,4
1870504,17529,8
1870504,18516,6
1870504,18795,3
1870504,20563,2
1870504,22079,7
1870507,11213,2
1870507,21372,3
1870507,23555,1
1870510,470,7
1870510,481,3
1870510,931,4
1870510,18220,1
1870510,18516,9
1870510,20563,2
1870510,20815,8
1870510,22079,5
1870510,22081,6
1870513,339,7
1870513,16870,2
1870513,17529,6
1870513,17713,4
1870513,18795,3
1870513,18946,5
1870513,23555,1
1870520,11213,5
1870520,11810,4
1870520,16748,3
1870520,16870,2
1870520,17713,6
1870520,23555,1
1870522,470,8
1870522,11810,6
1870522,16870,4
1870522,16956,5
1870522,17529,7
1870522,18795,1
1870522,18900,2
1870522,20816,11
1870522,22040,3
1870522,22079,10
1870522,23556,9
1870526,339,7
1870526,17713,3
1870526,18900,2
1870526,19038,1
1870526,20815,5
1870526,22081,4
1870526,23149,8
1870526,23555,6
1870529,470,7
1870529,902,3
1870529,11809,8
1870529,11810,4
1870529,16748,5
1870529,17529,6
1870529,18795,1
1870529,18900,2
1870529,23556,9
1870532,283,11
1870532,342,7
1870532,378,12
1870532,925,2
1870532,11531,13
1870532,14157,9
1870532,17262,5
1870532,19994,1
1870532,19997,10
1870532,20000,14
1870532,22028,6
1870532,22043,4
1870532,24831,3
1870532,24842,8
1870536,339,3
1870536,16748,1
1870536,16870,2
1870536,17529,4
1870536,23556,5
1870541,470,3
1870541,477,6
1870541,13010,2
1870541,16956,10
1870541,16957,5
1870541,18220,9
1870541,18516,7
1870541,20815,4
1870541,20816,12
1870541,22078,11
1870541,22079,8
1870541,22081,1
1870545,466,10
1870545,477,2
1870545,917,1
1870545,931,5
1870545,14166,8
1870545,16956,9
1870545,18900,7
1870545,22040,3
1870545,23149,4
1870545,23556,6
1870549,339,2
1870549,11809,4
1870549,16748,3
1870549,18220,1
1870549,20815,5
1870552,470,16
1870552,477,4
1870552,481,6
1870552,503,1
1870552,931,8
1870552,11213,15
1870552,13010,17
1870552,16748,14
1870552,16870,7
1870552,16957,12
1870552,18220,11
1870552,18516,5
1870552,18946,3
1870552,20815,9
1870552,22078,2
1870552,22079,10
1870552,22081,18
1870552,23149,13
1870615,283,26
1870615,402,25
1870615,450,39
1870615,11531,36
1870615,13962,27
1870615,14142,32
1870615,14157,21
1870615,17508,40
1870615,18218,7
1870615,18228,22
1870615,18234,15
1870615,19066,29
1870615,19478,20
1870615,19978,19
1870615,19983,37
1870615,19986,24
1870615,19995,23
1870615,19999,38
1870615,20000,16
1870615,21622,1
1870615,22039,9
1870615,22935,10
1870615,24726,11
1870615,24728,35
1870615,24729,6
1870615,24733,3
1870615,24734,14
1870615,24735,12
1870615,24736,41
1870615,24738,13
1870615,24741,5
1870615,24747,17
1870615,24831,8
1870615,24832,31
1870615,24834,4
1870615,24835,33
1870615,24839,28
1870615,24841,18
1870615,24842,30
1870615,24844,2
1870615,24849,34
1870655,287,9
1870655,421,3
1870655,14154,10
1870655,19066,7
1870655,19969,6
1870655,19970,4
1870655,19995,5
1870655,21286,1
1870655,21622,12
1870655,24735,11
1870655,24895,2
1870655,24944,8
1870661,287,1
1870661,330,14
1870661,14142,15
1870661,14157,4
1870661,18231,2
1870661,18236,18
1870661,19066,3
1870661,19478,11
1870661,19970,17
1870661,19979,12
1870661,19983,22
1870661,19986,9
1870661,19995,10
1870661,21622,23
1870661,22028,8
1870661,22029,21
1870661,22039,7
1870661,24727,19
1870661,24733,13
1870661,24737,20
1870661,24841,5
1870661,24842,16
1870661,24895,6
1870664,914,15
1870664,14142,21
1870664,14157,9
1870664,14169,11
1870664,19066,19
1870664,19983,17
1870664,19995,16
1870664,20003,6
1870664,21622,3
1870664,22028,12
1870664,22039,18
1870664,22990,22
1870664,23134,2
1870664,24733,13
1870664,24737,10
1870664,24749,4
1870664,24835,8
1870664,24838,20
1870664,24841,14
1870664,24849,5
1870664,24895,7
1870664,24957,1
1870674,283,23
1870674,330,6
1870674,342,26
1870674,365,11
1870674,402,5
1870674,914,37
1870674,929,22
1870674,11531,31
1870674,11817,32
1870674,13962,30
1870674,14152,8
1870674,14154,21
1870674,14157,7
1870674,16035,27
1870674,16773,38
1870674,17012,1
1870674,17262,15
1870674,17711,16
1870674,17967,28
1870674,18217,20
1870674,18236,34
1870674,19478,9
1870674,19969,36
1870674,19970,35
1870674,19985,25
1870674,19996,18
1870674,19997,14
1870674,20000,39
1870674,22030,33
1870674,22036,19
1870674,24727,12
1870674,24734,4
1870674,24736,3
1870674,24738,17
1870674,24747,2
1870674,24831,10
1870674,24834,29
1870674,24842,24
1870674,24945,13
1870701,421,2
1870701,11812,6
1870701,14169,7
1870701,19066,3
1870701,19969,9
1870701,19970,10
1870701,19995,4
1870701,19999,11
1870701,24728,8
1870701,24730,5
1870701,24735,12
1870701,24842,1
1870726,287,10
1870726,907,3
1870726,14145,5
1870726,14157,8
1870726,14162,11
1870726,14169,7
1870726,19478,4
1870726,19978,6
1870726,19983,2
1870726,22027,1
1870726,22035,13
1870726,22935,14
1870726,24736,12
1870726,24843,15
1870726,24945,9
1870754,342,6
1870754,11531,5
1870754,14154,2
1870754,16773,4
1870754,17012,1
1870754,21383,3
1870754,22043,7
1870818,287,8
1870818,365,5
1870818,14157,9
1870818,14169,6
1870818,19066,4
1870818,19970,11
1870818,19995,2
1870818,20003,10
1870818,20005,12
1870818,21286,1
1870818,24733,3
1870818,24842,7
1870844,312,21
1870844,330,16
1870844,392,40
1870844,440,24
1870844,907,44
1870844,909,26
1870844,11812,20
1870844,13962,30
1870844,14157,11
1870844,14167,23
1870844,14169,28
1870844,16035,33
1870844,16744,22
1870844,17710,1
1870844,18226,13
1870844,18231,27
1870844,18236,10
1870844,19066,32
1870844,19478,17
1870844,19968,8
1870844,19969,41
1870844,19970,34
1870844,19976,18
1870844,19979,15
1870844,19983,39
1870844,19985,4
1870844,19986,42
1870844,19995,14
1870844,19999,38
1870844,20002,29
1870844,20003,35
1870844,21622,43
1870844,22028,7
1870844,22039,31
1870844,24727,2
1870844,24728,37
1870844,24733,5
1870844,24738,19
1870844,24832,25
1870844,24835,12
1870844,24838,36
1870844,24841,6
1870844,24849,3
1870844,24944,9
1870872,14167,8
1870872,19066,3
1870872,19968,4
1870872,20003,7
1870872,21622,9
1870872,22025,1
1870872,24728,6
1870872,24841,2
1870872,24849,5
1870899,914,9
1870899,11531,5
1870899,14142,6
1870899,17363,1
1870899,18221,3
1870899,19969,7
1870899,19981,4
1870899,19983,11
1870899,21622,10
1870899,22024,2
1870899,22037,8
1870924,287,17
1870924,11531,21
1870924,14152,5
1870924,14157,18
1870924,18228,9
1870924,19066,11
1870924,19478,2
1870924,19976,1
1870924,19979,15
1870924,19995,4
1870924,19996,7
1870924,20003,19
1870924,21622,14
1870924,22028,13
1870924,22036,6
1870924,24726,16
1870924,24728,12
1870924,24733,8
1870924,24747,10
1870924,24835,20
1870924,24849,3
1870963,287,11
1870963,378,18
1870963,402,5
1870963,11531,19
1870963,11817,13
1870963,13962,15
1870963,14154,4
1870963,14157,12
1870963,14162,17
1870963,17262,9
1870963,17363,1
1870963,19969,14
1870963,19997,10
1870963,19999,16
1870963,21622,20
1870963,22028,8
1870963,24733,6
1870963,24736,3
1870963,24747,7
1870963,24845,2
1871004,342,6
1871004,14154,5
1871004,16773,8
1871004,17012,1
1871004,17508,4
1871004,19968,7
1871004,22030,3
1871004,24736,2
1871015,287,8
1871015,330,3
1871015,13962,10
1871015,14139,2
1871015,14157,4
1871015,19066,6
1871015,19986,1
1871015,20003,9
1871015,21622,11
1871015,24733,5
1871015,24841,7
1871031,14156,17
1871031,14157,14
1871031,14169,9
1871031,18218,2
1871031,19969,16
1871031,19970,12
1871031,19976,10
1871031,19983,1
1871031,19995,8
1871031,21622,3
1871031,22038,6
1871031,22039,13
1871031,24728,5
1871031,24733,11
1871031,24737,4
1871031,24741,19
1871031,24749,15
1871031,24841,7
1871031,24845,18
1871031,24944,20
1871044,914,1
1871044,13962,10
1871044,14152,2
1871044,14157,8
1871044,18217,7
1871044,19066,5
1871044,21622,11
1871044,22041,9
1871044,24733,3
1871044,24747,4
1871044,24841,6
1871061,909,1
1871061,11812,9
1871061,13962,12
1871061,14167,8
1871061,14169,7
1871061,19995,11
1871061,19999,13
1871061,20002,18
1871061,20003,15
1871061,22028,5
1871061,23134,6
1871061,24727,14
1871061,24730,4
1871061,24733,17
1871061,24736,10
1871061,24747,2
1871061,24749,16
1871061,24841,3
1871076,312,4
1871076,14142,32
1871076,14153,5
1871076,14156,33
1871076,14157,29
1871076,14167,28
1871076,14169,15
1871076,18231,12
1871076,18234,19
1871076,19066,10
1871076,19478,14
1871076,19978,1
1871076,19983,22
1871076,19985,8
1871076,19991,21
1871076,19995,16
1871076,19999,23
1871076,20003,20
1871076,21622,34
1871076,22034,7
1871076,22990,30
1871076,23134,25
1871076,24728,31
1871076,24733,2
1871076,24737,17
1871076,24743,24
1871076,24747,13
1871076,24749,9
1871076,24835,27
1871076,24841,26
1871076,24842,18
1871076,24845,6
1871076,24849,11
1871076,24944,3
1871091,287,1
1871091,19066,2
1871091,19970,3
1871091,19976,12
1871091,19983,13
1871091,19995,5
1871091,20002,9
1871091,20003,7
1871091,23134,4
1871091,24726,6
1871091,24737,11
1871091,24741,8
1871091,24746,10
1871114,14153,1
1871119,14153,1
1871123,14153,1
1871128,14153,1
1871134,14153,1
1871140,268,1
1871140,11531,6
1871140,13962,4
1871140,21383,2
1871140,22043,5
1871140,24733,7
1871140,24839,3
1871145,14153,1
1871150,14153,1
1871157,14153,1
1871157,21622,2
1871157,24733,3
1871161,14153,1
1871168,14153,1
1871172,14153,1
1871179,14153,1
1871183,14153,1
1871189,14153,1
1871229,11531,2
1871229,14169,4
1871229,18234,1
1871229,19478,3
1871229,19995,8
1871229,20003,9
1871229,24841,6
1871229,24848,7
1871229,24945,5
1871511,287,21
1871511,365,2
1871511,924,1
1871511,13960,14
1871511,13962,12
1871511,14142,20
1871511,14157,10
1871511,14162,23
1871511,14169,13
1871511,16773,22
1871511,19066,7
1871511,19969,4
1871511,19970,19
1871511,19985,5
1871511,19995,16
1871511,19997,11
1871511,20002,8
1871511,21622,24
1871511,24732,15
1871511,24733,18
1871511,24749,9
1871511,24832,3
1871511,24841,6
1871511,24842,17
1871546,287,20
1871546,13962,9
1871546,14142,17
1871546,14152,4
1871546,14154,8
1871546,14156,12
1871546,14157,7
1871546,14169,18
1871546,16035,6
1871546,18236,19
1871546,19066,15
1871546,19969,11
1871546,19979,14
1871546,19995,5
1871546,21622,21
1871546,24733,3
1871546,24736,2
1871546,24832,13
1871546,24835,10
1871546,24838,1
1871546,24845,16
1871580,14142,7
1871580,14157,4
1871580,19066,3
1871580,19995,5
1871580,21622,8
1871580,24838,1
1871580,24846,2
1871580,24957,6
1871613,287,18
1871613,924,1
1871613,13962,7
1871613,14142,17
1871613,14157,5
1871613,14169,9
1871613,19066,3
1871613,19478,8
1871613,19976,10
1871613,19985,11
1871613,19995,12
1871613,19997,6
1871613,20002,4
1871613,21622,19
1871613,24728,15
1871613,24733,14
1871613,24832,16
1871613,24841,2
1871613,24842,13
1871621,287,15
1871621,330,2
1871621,402,7
1871621,11531,13
1871621,11817,18
1871621,13962,5
1871621,14157,8
1871621,14162,21
1871621,19478,6
1871621,19969,9
1871621,19971,12
1871621,19990,20
1871621,20003,17
1871621,22036,3
1871621,24726,16
1871621,24736,4
1871621,24748,1
1871621,24834,19
1871621,24839,11
1871621,24842,10
1871621,24845,14
1871875,450,10
1871875,13962,14
1871875,14157,2
1871875,19066,3
1871875,19478,1
1871875,19970,16
1871875,19978,5
1871875,19979,13
1871875,19990,18
1871875,21622,20
1871875,22033,8
1871875,22036,12
1871875,22990,19
1871875,24728,7
1871875,24733,11
1871875,24835,17
1871875,24841,6
1871875,24842,15
1871875,24849,9
1871875,24957,4
1871910,287,22
1871910,392,29
1871910,402,18
1871910,450,35
1871910,11531,40
1871910,11812,27
1871910,11814,28
1871910,13962,14
1871910,14156,26
1871910,14157,34
1871910,14169,13
1871910,16773,38
1871910,18231,8
1871910,18236,42
1871910,19066,19
1871910,19478,16
1871910,19969,17
1871910,19970,9
1871910,19979,15
1871910,19983,25
1871910,19985,32
1871910,19990,36
1871910,19995,12
1871910,19999,31
1871910,20003,23
1871910,20005,4
1871910,21350,1
1871910,21622,43
1871910,22036,11
1871910,24728,20
1871910,24730,10
1871910,24731,5
1871910,24733,2
1871910,24737,41
1871910,24744,33
1871910,24747,3
1871910,24749,37
1871910,24832,30
1871910,24835,39
1871910,24841,24
1871910,24849,7
1871910,24944,21
1871910,24957,6
1871946,287,16
1871946,421,4
1871946,13962,9
1871946,14142,18
1871946,14169,6
1871946,18236,15
1871946,19066,11
1871946,19478,8
1871946,19970,19
1871946,19978,10
1871946,19979,12
1871946,19995,14
1871946,21622,22
1871946,22047,21
1871946,23134,23
1871946,24728,13
1871946,24733,3
1871946,24737,24
1871946,24741,20
1871946,24743,7
1871946,24749,17
1871946,24841,2
1871946,24895,5
1871946,24944,1
1871975,287,19
1871975,13962,21
1871975,14157,2
1871975,14169,3
1871975,18231,7
1871975,19066,13
1871975,19478,6
1871975,19976,15
1871975,19995,9
1871975,19999,22
1871975,20002,1
1871975,20003,20
1871975,21622,25
1871975,22028,16
1871975,22035,10
1871975,22036,4
1871975,22039,23
1871975,24726,18
1871975,24728,14
1871975,24733,11
1871975,24747,12
1871975,24835,24
1871975,24845,5
1871975,24849,8
1871975,24944,17
1872008,311,33
1872008,440,31
1872008,450,34
1872008,907,8
1872008,14142,26
1872008,14156,30
1872008,14157,7
1872008,14169,9
1872008,17711,20
1872008,18236,40
1872008,19066,3
1872008,19968,19
1872008,19970,6
1872008,19976,32
1872008,19978,10
1872008,19983,18
1872008,19991,35
1872008,19995,15
1872008,19996,21
1872008,19999,16
1872008,20002,23
1872008,21622,42
1872008,22028,12
1872008,22029,37
1872008,22033,13
1872008,22990,11
1872008,24726,1
1872008,24728,25
1872008,24730,14
1872008,24733,28
1872008,24737,36
1872008,24739,4
1872008,24747,2
1872008,24749,22
1872008,24832,17
1872008,24835,29
1872008,24841,5
1872008,24845,41
1872008,24848,39
1872008,24849,27
1872008,24895,24
1872008,24944,38
1872191,287,9
1872191,311,1
1872191,18228,2
1872191,19066,3
1872191,19991,10
1872191,19995,6
1872191,20002,12
1872191,21622,11
1872191,22039,5
1872191,24733,7
1872191,24737,8
1872191,24842,4
1872199,11531,6
1872199,19987,1
1872199,22036,3
1872199,22935,5
1872199,24727,7
1872199,24736,4
1872199,24846,2
1872204,262,2
1872204,277,3
1872204,339,10
1872204,465,17
1872204,470,5
1872204,481,9
1872204,902,16
1872204,917,8
1872204,11809,4
1872204,11810,6
1872204,16748,7
1872204,16870,15
1872204,17529,18
1872204,18795,11
1872204,18900,12
1872204,18946,13
1872204,21372,1
1872204,22040,14
1872204,22080,19
1872204,23556,20
1872214,262,6
1872214,470,7
1872214,477,4
1872214,481,3
1872214,503,2
1872214,13010,8
1872214,16957,1
1872214,22078,5
1872225,339,12
1872225,470,13
1872225,477,2
1872225,503,7
1872225,902,10
1872225,11213,8
1872225,13010,9
1872225,16957,6
1872225,18220,11
1872225,18516,5
1872225,20816,1
1872225,20817,15
1872225,22079,3
1872225,22081,4
1872225,23149,14
1872239,11812,5
1872239,19066,4
1872239,19478,2
1872239,19979,1
1872239,19991,11
1872239,19995,8
1872239,20003,10
1872239,20005,6
1872239,21622,14
1872239,24726,9
1872239,24728,7
1872239,24733,13
1872239,24849,3
1872239,24944,12
1872251,262,6
1872251,470,7
1872251,477,4
1872251,481,3
1872251,503,2
1872251,13010,8
1872251,16957,1
1872251,22078,5
1872281,914,10
1872281,14169,8
1872281,19979,6
1872281,19985,9
1872281,19991,1
1872281,19995,2
1872281,21622,11
1872281,24733,3
1872281,24832,5
1872281,24841,4
1872281,24944,7
1872344,342,9
1872344,378,7
1872344,919,16
1872344,11531,11
1872344,11817,18
1872344,13960,6
1872344,14142,14
1872344,14152,4
1872344,14162,15
1872344,17012,12
1872344,17967,1
1872344,18217,10
1872344,19997,3
1872344,21383,5
1872344,22043,19
1872344,24736,8
1872344,24831,2
1872344,24847,17
1872344,24945,13
1872348,421,23
1872348,14167,21
1872348,14169,11
1872348,16773,29
1872348,17363,2
1872348,18228,13
1872348,19066,10
1872348,19969,17
1872348,19970,14
1872348,19978,22
1872348,19983,27
1872348,19991,33
1872348,19995,16
1872348,19997,9
1872348,19999,18
1872348,20003,32
1872348,21350,3
1872348,21383,6
1872348,21622,36
1872348,22028,7
1872348,22036,19
1872348,22039,30
1872348,22045,28
1872348,24726,31
1872348,24728,15
1872348,24733,1
1872348,24736,4
1872348,24737,35
1872348,24738,5
1872348,24832,25
1872348,24835,26
1872348,24844,34
1872348,24845,24
1872348,24847,20
1872348,24849,8
1872348,24944,12
1872355,365,12
1872355,11814,7
1872355,11817,20
1872355,13962,18
1872355,14142,19
1872355,14152,11
1872355,14157,8
1872355,14162,21
1872355,17262,9
1872355,17967,1
1872355,18217,14
1872355,19478,4
1872355,19985,13
1872355,19986,17
1872355,19995,16
1872355,21622,22
1872355,21627,2
1872355,22028,10
1872355,22035,6
1872355,22990,15
1872355,24736,5
1872355,24831,3
1872359,312,8
1872359,14142,9
1872359,14157,10
1872359,17363,2
1872359,19066,3
1872359,19983,11
1872359,19985,1
1872359,19995,4
1872359,21622,14
1872359,22028,6
1872359,22990,13
1872359,24733,7
1872359,24738,5
1872359,24841,12
1872361,14142,20
1872361,14169,15
1872361,17363,18
1872361,17710,2
1872361,19478,11
1872361,19970,8
1872361,19985,1
1872361,19990,3
1872361,19995,13
1872361,20003,14
1872361,21622,16
1872361,22028,5
1872361,22990,21
1872361,24728,19
1872361,24733,6
1872361,24742,7
1872361,24838,17
1872361,24841,9
1872361,24842,10
1872361,24849,4
1872361,24944,12
1872423,378,12
1872423,11531,13
1872423,11821,3
1872423,13960,9
1872423,17012,14
1872423,17262,2
1872423,18217,11
1872423,22030,5
1872423,22044,7
1872423,24734,4
1872423,24736,6
1872423,24830,8
1872423,24847,10
1872423,24852,1
1872473,283,10
1872473,287,13
1872473,402,5
1872473,929,1
1872473,11817,4
1872473,13962,12
1872473,14157,6
1872473,14169,8
1872473,19478,3
1872473,19985,7
1872473,21383,2
1872473,21622,15
1872473,22046,16
1872473,22990,9
1872473,24728,11
1872473,24733,17
1872473,24851,14
1872525,907,1
1872525,19983,3
1872525,20002,2
1872578,378,4
1872578,11531,5
1872578,14154,3
1872578,17012,6
1872578,18217,2
1872578,24734,1
1872578,24735,7
1872769,919,2
1872769,13960,7
1872769,13962,11
1872769,14157,5
1872769,14169,1
1872769,19066,3
1872769,19976,9
1872769,19995,6
1872769,21383,10
1872769,21622,14
1872769,24726,13
1872769,24733,8
1872769,24841,4
1872769,24842,12
1872778,342,3
1872778,11531,5
1872778,14154,2
1872778,20000,6
1872778,21383,8
1872778,22028,4
1872778,22043,7
1872778,24732,1
1872784,14157,7
1872784,19066,11
1872784,19968,5
1872784,19978,6
1872784,19983,12
1872784,19995,10
1872784,21622,13
1872784,22033,1
1872784,22041,4
1872784,23134,2
1872784,24737,9
1872784,24835,8
1872784,24895,3
1872794,311,16
1872794,914,15
1872794,14142,13
1872794,14157,3
1872794,16035,9
1872794,19066,11
1872794,19970,14
1872794,19978,7
1872794,19979,4
1872794,19983,20
1872794,19991,8
1872794,19995,6
1872794,19999,12
1872794,21622,17
1872794,22024,1
1872794,22041,19
1872794,22990,10
1872794,24749,5
1872794,24843,2
1872794,24845,18
1872802,287,14
1872802,14139,8
1872802,14142,15
1872802,14157,16
1872802,14169,12
1872802,19970,11
1872802,19978,6
1872802,19995,7
1872802,19999,1
1872802,20003,9
1872802,21622,13
1872802,22033,3
1872802,24727,17
1872802,24739,2
1872802,24742,5
1872802,24944,10
1872802,24957,4
1872808,11812,5
1872808,19066,3
1872808,19995,6
1872808,21622,7
1872808,22029,1
1872808,23134,4
1872808,24841,2
1872818,262,2
1872818,339,7
1872818,465,3
1872818,470,4
1872818,902,12
1872818,11810,5
1872818,16870,10
1872818,17529,14
1872818,17713,11
1872818,18946,9
1872818,21372,1
1872818,22078,8
1872818,22938,6
1872818,23555,13
1872818,23556,15
1872850,342,5
1872850,11531,6
1872850,11817,7
1872850,14154,2
1872850,17012,10
1872850,17262,3
1872850,19994,1
1872850,19997,4
1872850,20000,8
1872850,21383,9
1872878,268,3
1872878,11817,4
1872878,13960,7
1872878,17012,5
1872878,17262,10
1872878,17305,2
1872878,17508,11
1872878,17933,9
1872878,22935,8
1872878,24735,6
1872878,24846,1
1872878,25203,12
1872914,392,9
1872914,13962,8
1872914,14142,4
1872914,17012,5
1872914,17571,1
1872914,18217,2
1872914,19969,3
1872914,21383,10
1872914,22036,6
1872914,24736,7
1872914,24747,11
1873047,13962,7
1873047,14156,13
1873047,14169,8
1873047,16744,10
1873047,19066,3
1873047,19968,2
1873047,19983,11
1873047,19995,5
1873047,21622,18
1873047,24728,14
1873047,24736,4
1873047,24739,17
1873047,24742,12
1873047,24747,6
1873047,24835,15
1873047,24840,1
1873047,24895,16
1873047,24957,9
1873070,477,6
1873070,481,5
1873070,503,4
1873070,13010,8
1873070,16957,11
1873070,18220,12
1873070,18516,13
1873070,20815,7
1873070,20816,9
1873070,22078,10
1873070,22079,1
1873070,22081,3
1873070,23149,2
1873092,283,6
1873092,287,15
1873092,378,2
1873092,392,1
1873092,14157,11
1873092,14167,9
1873092,14169,5
1873092,16773,14
1873092,19066,3
1873092,19968,16
1873092,19979,7
1873092,19983,13
1873092,19995,10
1873092,19999,8
1873092,20003,20
1873092,22033,17
1873092,22044,4
1873092,24733,19
1873092,24835,12
1873092,24848,21
1873092,24849,18
1873116,13010,2
1873116,18900,1
1873129,283,14
1873129,287,33
1873129,365,9
1873129,392,8
1873129,924,1
1873129,13960,17
1873129,13962,11
1873129,14142,32
1873129,14152,19
1873129,14154,16
1873129,14157,10
1873129,14169,13
1873129,16773,34
1873129,18227,24
1873129,18231,12
1873129,19066,7
1873129,19969,26
1873129,19973,36
1873129,19976,15
1873129,19978,25
1873129,19985,21
1873129,19986,18
1873129,19990,35
1873129,19995,23
1873129,19997,2
1873129,20002,6
1873129,20005,5
1873129,21622,37
1873129,22028,22
1873129,24728,31
1873129,24733,29
1873129,24736,20
1873129,24747,3
1873129,24832,27
1873129,24838,30
1873129,24841,4
1873129,24842,28
1873139,907,8
1873139,14142,18
1873139,14157,4
1873139,14169,10
1873139,19066,6
1873139,19976,19
1873139,19978,9
1873139,19986,16
1873139,19987,5
1873139,19995,15
1873139,19999,1
1873139,20002,2
1873139,21622,20
1873139,22039,12
1873139,22990,11
1873139,24728,17
1873139,24730,14
1873139,24733,3
1873139,24849,7
1873139,24895,13
1873156,287,2
1873156,421,15
1873156,11812,7
1873156,13960,5
1873156,13962,6
1873156,17012,8
1873156,17262,3
1873156,19478,4
1873156,19985,11
1873156,20005,10
1873156,21622,9
1873156,21627,1
1873156,24733,12
1873156,24843,16
1873156,24845,14
1873156,24848,13
1873174,342,11
1873174,378,8
1873174,14154,12
1873174,17012,13
1873174,17571,1
1873174,18217,6
1873174,18226,10
1873174,19971,2
1873174,20000,7
1873174,21383,5
1873174,22935,9
1873174,24736,3
1873174,24846,4
1873195,287,18
1873195,311,48
1873195,312,11
1873195,365,49
1873195,421,1
1873195,440,23
1873195,450,36
1873195,907,20
1873195,11531,2
1873195,14142,19
1873195,14156,14
1873195,14157,27
1873195,14162,41
1873195,18231,6
1873195,18234,9
1873195,18236,13
1873195,19066,8
1873195,19478,51
1873195,19969,52
1873195,19972,45
1873195,19976,7
1873195,19978,25
1873195,19979,17
1873195,19983,29
1873195,19990,47
1873195,19991,26
1873195,19995,46
1873195,19996,12
1873195,19999,15
1873195,20002,5
1873195,20003,21
1873195,20005,30
1873195,21286,28
1873195,22028,35
1873195,22034,33
1873195,22038,31
1873195,22990,34
1873195,24726,50
1873195,24728,10
1873195,24738,22
1873195,24739,42
1873195,24741,40
1873195,24743,4
1873195,24747,39
1873195,24749,16
1873195,24832,38
1873195,24835,43
1873195,24840,24
1873195,24843,32
1873195,24848,44
1873195,24849,3
1873195,24944,37
1873500,402,14
1873500,11531,3
1873500,14139,28
1873500,14154,17
1873500,14167,27
1873500,17012,5
1873500,18234,2
1873500,19066,15
1873500,19970,4
1873500,19986,18
1873500,19987,7
1873500,19995,11
1873500,20002,6
1873500,20003,21
1873500,21622,29
1873500,22028,8
1873500,24728,22
1873500,24730,24
1873500,24733,20
1873500,24737,26
1873500,24738,10
1873500,24739,1
1873500,24744,19
1873500,24748,9
1873500,24830,13
1873500,24835,25
1873500,24841,12
1873500,24849,16
1873500,24850,23
1873513,906,1
1873529,342,3
1873529,378,17
1873529,919,21
1873529,11531,20
1873529,13960,9
1873529,14162,16
1873529,16239,11
1873529,16773,10
1873529,17012,18
1873529,17933,6
1873529,18217,5
1873529,19994,1
1873529,19997,4
1873529,21383,19
1873529,22023,15
1873529,22036,8
1873529,22043,7
1873529,24732,2
1873529,24735,22
1873529,24830,13
1873529,24834,12
1873529,24851,14
1873547,14142,14
1873547,14169,7
1873547,18218,1
1873547,18228,9
1873547,18234,6
1873547,19066,2
1873547,19976,8
1873547,19983,19
1873547,19991,18
1873547,19995,13
1873547,21622,15
1873547,22039,12
1873547,23134,4
1873547,24728,17
1873547,24731,5
1873547,24737,10
1873547,24835,16
1873547,24841,3
1873547,24944,11
1873582,378,7
1873582,402,5
1873582,915,13
1873582,11531,6
1873582,14154,8
1873582,17012,12
1873582,17262,1
1873582,17508,10
1873582,18229,2
1873582,21383,14
1873582,22023,11
1873582,22036,4
1873582,24736,3
1873582,24832,9
1873649,262,13
1873649,277,15
1873649,465,6
1873649,470,8
1873649,902,7
1873649,917,12
1873649,11213,5
1873649,14146,11
1873649,16869,9
1873649,16956,1
1873649,17713,10
1873649,19038,3
1873649,20815,4
1873649,21372,16
1873649,22040,2
1873649,23556,14
1873667,902,4
1873667,11213,3
1873667,11809,1
1873667,22040,2
1873667,23556,5
1873687,277,1
1873687,339,3
1873687,16748,2
1873687,16869,5
1873687,16956,4
1873687,22040,6
1873704,902,2
1873704,11810,1
1873704,22078,3
1873704,23149,4
1873724,465,10
1873724,470,8
1873724,902,1
1873724,11213,7
1873724,13010,6
1873724,16956,2
1873724,17529,9
1873724,18516,3
1873724,18946,5
1873724,22078,4
1873724,23556,11
1873743,466,1
1873743,477,2
1873743,17529,4
1873743,18900,3
1873760,470,13
1873760,477,8
1873760,481,2
1873760,503,4
1873760,931,9
1873760,11213,12
1873760,13010,3
1873760,16957,6
1873760,18220,10
1873760,18516,11
1873760,20815,7
1873760,22078,5
1873760,22079,1
1873778,470,6
1873778,902,5
1873778,11213,4
1873778,11810,3
1873778,16748,2
1873778,16870,1
1873778,17529,7
1873788,262,5
1873788,470,7
1873788,477,1
1873788,503,10
1873788,931,9
1873788,11213,2
1873788,13010,3
1873788,20563,6
1873788,22079,11
1873788,22081,8
1873788,23556,4
1873791,277,5
1873791,902,4
1873791,16748,1
1873791,20815,2
1873791,22040,3
1873795,287,10
1873795,402,19
1873795,450,12
1873795,11812,2
1873795,11817,25
1873795,13962,26
1873795,14154,22
1873795,14157,5
1873795,14169,9
1873795,18221,14
1873795,19066,7
1873795,19969,1
1873795,19970,18
1873795,19979,16
1873795,19985,21
1873795,19986,20
1873795,19995,24
1873795,19997,11
1873795,21366,3
1873795,21383,17
1873795,21622,29
1873795,22023,4
1873795,22028,8
1873795,24727,13
1873795,24728,23
1873795,24739,6
