bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1725184,399428,supplement,44094,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB38/id/399428,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0038P0027.pdf
1726001,461428,supplement,198851,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB71/id/461428,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0071P0060.pdf
1726001,482127,supplement,44158,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB71/id/482127,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0071P0060.pdf
1726057,386590,supplement,208123,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB72/id/386590,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0072P1455.pdf
1725537,393090,supplement,208947,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB73/id/393090,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0073P2125.pdf
1725537,477445,supplement,41779,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB73/id/477445,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0073P2125.pdf
1725607,387479,supplement,242571,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB78/id/387479,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0078P1675.pdf
1727755,378108,supplement,286229,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB95/id/378108,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0095P0957.pdf
1727839,470912,supplement,240272,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB98/id/470912,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0098P2819.pdf
1728527,365869,supplement,204008,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB100/id/365869,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0100P1093.pdf
1729691,463961,supplement,217558,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB105/id/463961,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0105P2806.pdf
1759735,387893,supplement,259945,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB106/id/387893,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0106P1743.pdf
1729703,392502,supplement,197929,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB109/id/392502,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0109P2140.pdf
1729703,477107,supplement,43412,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB109/id/477107,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0109P2140.pdf
1729517,365293,supplement,196853,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB115/id/365293,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0115P0958.pdf
1729517,478345,supplement,46180,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB115/id/478345,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0115P0958.pdf
1729645,482019,supplement,208235,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB116/id/482019,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0116P3755.pdf
1729422,391925,supplement,224457,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB123/id/391925,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0123P2075.pdf
1728940,477712,supplement,210565,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB126/id/477712,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0126P3434.pdf
1728989,477933,supplement,235286,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB127/id/477933,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0127P0110.pdf
1729373,377596,supplement,182677,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB134/id/377596,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0134P0961.pdf
1757301,365283,supplement,235413,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB141/id/365283,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0141P0966.pdf
1730450,363404,supplement,209282,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB148/id/363404,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0148P0955.pdf
1730713,363217,supplement,198305,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB155/id/363217,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0155P0951.pdf
1730713,481788,supplement,43328,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB155/id/481788,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0155P0951.pdf
1730911,366864,supplement,193301,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB156/id/366864,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0156P1029.pdf
1730911,392701,supplement,45351,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB156/id/392701,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0156P1029.pdf
1730865,366143,supplement,200307,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB157/id/366143,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0157P1030.pdf
1730865,392733,supplement,43497,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB157/id/392733,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0157P1030.pdf
1730739,405879,supplement,257148,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB181/id/405879,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0181P2432.pdf
1730739,480754,supplement,257113,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB181/id/480754,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0181P2445.pdf
1730893,365816,supplement,224220,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB198/id/365816,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0198P0156.pdf
1743149,393912,supplement,214548,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB221/id/393912,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0221P2220.pdf
1732019,377993,supplement,185486,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB246/id/377993,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0246P0209.pdf
1732249,391695,supplement,208832,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB250/id/391695,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0250P0213.pdf
1731950,391923,supplement,198488,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB251/id/391923,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0251P0214.pdf
1731997,464166,supplement,267673,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB254/id/464166,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0254P2740.pdf
1732062,382795,supplement,245044,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB255/id/382795,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0255P1356.pdf
1732373,383935,supplement,198866,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB269/id/383935,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0269P1300.pdf
1732373,399473,supplement,45101,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB269/id/399473,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0269P2187.pdf
1732373,481896,supplement,209068,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB269/id/481896,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0269P2187.pdf
1779659,454179,supplement,233193,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB287/id/454179,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0287P2747.pdf
1733475,377642,supplement,216293,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB295/id/377642,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0295P0251.pdf
1733475,392786,supplement,63457,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB295/id/392786,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0295P0251.pdf
1733434,382159,supplement,204988,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB298/id/382159,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0298P0254.pdf
1733294,365942,supplement,260686,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB299/id/365942,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0299P0962.pdf
1755739,365300,supplement,202061,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB300/id/365300,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0300P1020.pdf
1733106,363415,supplement,249825,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB301/id/363415,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0301P1035.pdf
1733106,393869,supplement,107379,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB301/id/393869,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0301P2311.pdf
1733106,393907,supplement,231874,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB301/id/393907,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0301P2326.pdf
1733106,399700,supplement,302269,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB301/id/399700,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0301P2311.pdf
1734604,392582,supplement,199206,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB327/id/392582,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0327P2082.pdf
1734604,477574,supplement,45021,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB327/id/477574,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0327P2082.pdf
1735213,471061,supplement,209654,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB335/id/471061,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0335P2576.pdf
1735145,377063,supplement,188985,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB338/id/377063,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0338P1090.pdf
1735280,476818,supplement,236913,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB350/id/476818,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0350P3322.pdf
1737436,388440,supplement,230414,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB358/id/388440,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0358P1798.pdf
1737436,468670,supplement,44134,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB358/id/468670,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0358P1798.pdf
1737758,365340,supplement,194027,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB360/id/365340,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0360P0327.pdf
1737925,366935,supplement,202216,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB363/id/366935,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0363P1032.pdf
1737817,377518,supplement,188017,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB365/id/377518,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0365P0332.pdf
1739536,382175,supplement,197332,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB394/id/382175,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0394P0361.pdf
1739571,386730,supplement,197147,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB404/id/386730,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0404P1301.pdf
1739571,392448,supplement,41940,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB404/id/392448,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0404P1301.pdf
1739593,382317,supplement,205349,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB405/id/382317,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0405P1447.pdf
1739606,377728,supplement,209027,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB409/id/377728,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0409P0377.pdf
1739520,365986,supplement,209203,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB413/id/365986,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0413P0381.pdf
1739541,468934,supplement,201149,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB416/id/468934,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0416P2929.pdf
1739992,363098,supplement,180878,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB436/id/363098,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0436P0403.pdf
1742346,382527,supplement,199226,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB450/id/382527,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0450P0418.pdf
1742346,482133,supplement,42169,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB450/id/482133,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0450P0418.pdf
1742728,473551,supplement,228288,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB478/id/473551,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0478P3051.pdf
1742759,381731,supplement,206159,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB479/id/381731,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0479P1092.pdf
1742759,388257,supplement,158309,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB479/id/388257,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0479P1804.pdf
1742650,461823,supplement,198939,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB491/id/461823,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0491P2790.pdf
1743199,363111,supplement,198832,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB494/id/363111,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0494P1034.pdf
1743440,454025,supplement,183376,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB502/id/454025,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0502P0471.pdf
1743410,363163,supplement,199300,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB507/id/363163,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0507P1033.pdf
1743410,393905,supplement,184675,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB507/id/393905,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0507P2289.pdf
1743754,464764,supplement,181646,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB538/id/464764,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0538P0511.pdf
1743740,391860,supplement,206326,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB540/id/391860,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0540P1786.pdf
1743766,388483,supplement,243062,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB544/id/388483,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0544P1799.pdf
1743983,378396,supplement,193892,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB577/id/378396,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0577P1304.pdf
1744276,386216,supplement,232384,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB580/id/386216,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0580P1456.pdf
1760601,377014,supplement,191429,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB611/id/377014,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0611P1120.pdf
1760601,381984,supplement,191646,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB611/id/381984,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0611P1434.pdf
1760601,386700,supplement,59073,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB611/id/386700,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0611P1695.pdf
1760601,388367,supplement,58919,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB611/id/388367,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0611P1811.pdf
1760608,386576,supplement,216633,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB612/id/386576,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0612P1121.pdf
1760608,393950,supplement,217384,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB612/id/393950,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0612P2233.pdf
1760587,386060,supplement,199673,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB613/id/386060,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0613P1122.pdf
1760587,387744,supplement,41339,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB613/id/387744,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0613P1122.pdf
1760587,399627,supplement,45807,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB613/id/399627,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0613P2430.pdf
1760587,399706,supplement,198553,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB613/id/399706,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0613P2430.pdf
1760587,478302,supplement,320157,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB613/id/478302,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0613P3479.pdf
1760560,384376,supplement,206860,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB614/id/384376,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0614P1123.pdf
1760560,386016,supplement,213503,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB614/id/386016,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0614P1596.pdf
1760560,387783,supplement,51165,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB614/id/387783,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0614P1682.pdf
1760573,384197,supplement,222849,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB615/id/384197,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0615P1124.pdf
1760573,387726,supplement,47161,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB615/id/387726,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0615P1124.pdf
1760548,384402,supplement,194929,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB616/id/384402,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0616P1125.pdf
1760548,387718,supplement,47984,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB616/id/387718,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0616P1683.pdf
1760613,384232,supplement,194796,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB617/id/384232,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0617P1126.pdf
1760613,387789,supplement,43535,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB617/id/387789,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0617P1126.pdf
1760618,384370,supplement,198611,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB618/id/384370,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0618P1127.pdf
1760618,387778,supplement,64196,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB618/id/387778,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0618P1684.pdf
1760570,384397,supplement,198235,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB619/id/384397,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0619P1128.pdf
1760570,387790,supplement,47014,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB619/id/387790,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0619P1685.pdf
1760584,384481,supplement,202092,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB620/id/384481,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0620P1129.pdf
1760584,387788,supplement,42896,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB620/id/387788,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0620P1129.pdf
1760617,384254,supplement,197761,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB621/id/384254,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0621P1130.pdf
1760617,387768,supplement,43719,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB621/id/387768,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0621P1130.pdf
1760545,384243,supplement,226050,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB622/id/384243,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0622P1131.pdf
1760545,387787,supplement,50196,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB622/id/387787,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0622P1686.pdf
1760552,384303,supplement,214946,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB623/id/384303,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0623P1132.pdf
1760552,387782,supplement,61533,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB623/id/387782,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0623P1132.pdf
1744876,392559,supplement,198657,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB636/id/392559,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0636P2085.pdf
1744742,461427,supplement,183770,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB651/id/461427,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0651P0590.pdf
1744782,461290,supplement,234540,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB657/id/461290,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0657P2821.pdf
1744940,461297,supplement,237924,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB660/id/461297,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0660P2785.pdf
1744940,474984,supplement,57865,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB660/id/474984,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0660P2785.pdf
1744904,393753,supplement,179755,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB663/id/393753,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0663P2229.pdf
1744904,478190,supplement,78983,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB663/id/478190,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0663P2229.pdf
1745589,383985,supplement,225078,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB664/id/383985,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0664P1094.pdf
1745821,386607,supplement,200259,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB665/id/386607,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0665P1470.pdf
1745764,365313,supplement,183819,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB666/id/365313,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0666P0609.pdf
1745764,399681,supplement,40860,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB666/id/399681,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0666P0609.pdf
1745690,387677,supplement,240886,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB668/id/387677,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0668P1719.pdf
1746114,365946,supplement,201749,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB688/id/365946,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0688P1036.pdf
1746449,381729,supplement,241212,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB689/id/381729,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0689P1360.pdf
1746449,399725,supplement,68795,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB689/id/399725,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0689P2310.pdf
1746449,399726,supplement,251342,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB689/id/399726,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0689P2310.pdf
1747786,383987,supplement,208149,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB711/id/383987,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0711P0657.pdf
1747728,376969,supplement,190791,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB714/id/376969,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0714P1150.pdf
1747640,388645,supplement,211606,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB716/id/388645,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0716P1824.pdf
1747823,383024,supplement,206639,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB718/id/383024,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0718P0664.pdf
1747966,376999,supplement,191969,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB731/id/376999,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0731P1091.pdf
1748973,365530,supplement,225403,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB735/id/365530,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0735P0684.pdf
1748973,392519,supplement,49194,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB735/id/392519,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0735P1739.pdf
1748973,393064,supplement,251380,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB735/id/393064,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0735P2210.pdf
1748899,365255,supplement,209667,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB739/id/365255,https://www.legis.state.pa.us/WU01/LI/BI/FN/2023/0/HB0739P0688.pdf
1748899,382849,supplement,69927,application/pdf,"Fiscal Note",https://legiscan.com/PA/supplement/HB739/id/382849,https://www.legis.state.pa.us/WU01/LI/BI/SFN/2023/0/HB0739P0688.pdf
